IMDB_ID,NORMALIZED_REVENUE
tt0080455,39312029
tt0080455,39312029
tt0368447,38202087
tt0368447,38202087
tt0368447,38202087
tt1517260,7639239
tt1517260,7639239
tt1517260,7639239
tt6772950,10673291
tt6772950,10673291
tt6772950,10673291
tt0118880,39232086
tt0118880,39232086
tt0118880,39232086
tt0112471,1104618
tt0112471,1104618
tt0112471,1104618
tt0993840,19785159
tt0993840,19785159
tt0993840,19785159
tt0120794,37700985
tt0120794,37700985
tt0120794,37700985
tt0356634,29883051
tt0356634,29883051
tt0356634,29883051
tt0371724,15045288
tt0371724,15045288
tt0371724,15045288
tt0097814,966748
tt0097814,966748
tt3882082,8659811
tt3882082,8659811
tt3882082,8659811
tt2850386,23449173
tt2850386,23449173
tt2850386,23449173
tt0183505,24371129
tt0183505,24371129
tt0183505,24371129
tt0138749,12473650
tt0138749,12473650
tt0138749,12473650
tt0910936,13272737
tt0910936,13272737
tt2402927,4717327
tt2402927,4717327
tt2402927,4717327
tt0449467,18871629
tt0449467,18871629
tt0449467,18871629
tt7504726,12077248
tt7504726,12077248
tt7504726,12077248
tt6673612,27305292
tt6673612,27305292
tt6673612,27305292
tt0985699,26157095
tt0985699,26157095
tt0985699,26157095
tt2452244,5366406
tt2452244,5366406
tt2452244,5366406
tt0834001,12075127
tt0834001,12075127
tt0834001,12075127
tt0405094,9491144
tt0405094,9491144
tt0405094,9491144
tt3521126,3420176
tt3521126,3420176
tt3521126,3420176
tt0425061,30128729
tt0425061,30128729
tt0425061,30128729
tt0962726,33030066
tt0962726,33030066
tt0962726,33030066
tt1262416,12149118
tt1262416,12149118
tt1262416,12149118
tt6628394,3569619
tt6628394,3569619
tt6628394,3569619
tt1596365,15796341
tt1596365,15796341
tt1596365,15796341
tt0486822,15966834
tt0486822,15966834
tt0486822,15966834
tt0134119,21736560
tt0134119,21736560
tt0134119,21736560
tt0477080,21632676
tt0477080,21632676
tt0477080,21632676
tt2334873,11971761
tt2334873,11971761
tt2334873,11971761
tt0364725,24960430
tt0364725,24960430
tt0364725,24960430
tt0145681,25566733
tt0145681,25566733
tt0145681,25566733
tt0479143,21744914
tt0479143,21744914
tt0479143,21744914
tt3713166,7461247
tt3713166,7461247
tt3713166,7461247
tt0227538,23485782
tt0227538,23485782
tt0227538,23485782
tt0134084,26416710
tt0134084,26416710
tt0134084,26416710
tt4765284,21263873
tt4765284,21263873
tt4765284,21263873
tt0376541,17189455
tt0376541,17189455
tt0376541,17189455
tt1129442,14235971
tt1129442,14235971
tt1129442,14235971
tt0327554,12218474
tt0327554,12218474
tt0327554,12218474
tt1921064,13994212
tt1921064,13994212
tt1921064,13994212
tt5113044,90312387
tt5113044,90312387
tt5113044,90312387
tt1634122,20011047
tt1634122,20011047
tt1634122,20011047
tt2884206,57154
tt2884206,57154
tt2884206,57154
tt0061722,88400370
tt0061722,88400370
tt0061722,88400370
tt6475714,4577403
tt6475714,4577403
tt0368933,20051182
tt0368933,20051182
tt0368933,20051182
tt0837563,12439310
tt0837563,12439310
tt0837563,12439310
tt1144884,24396853
tt1144884,24396853
tt1144884,24396853
tt0090756,2213537
tt0090756,2213537
tt0090756,2213537
tt0102798,80622414
tt0102798,80622414
tt0102798,80622414
tt2726560,7474685
tt2726560,7474685
tt2726560,7474685
tt0105417,46406315
tt0105417,46406315
tt0105417,46406315
tt2096672,20170604
tt2096672,20170604
tt2096672,20170604
tt0988595,20936020
tt0988595,20936020
tt0988595,20936020
tt0277296,25841735
tt0277296,25841735
tt0277296,25841735
tt0072431,49180756
tt0072431,49180756
tt0072431,49180756
tt0118749,7548541
tt0118749,7548541
tt0118749,7548541
tt0106519,12414817
tt0106519,12414817
tt0106519,12414817
tt0901476,15117120
tt0901476,15117120
tt0901476,15117120
tt0395699,28598555
tt0395699,28598555
tt0395699,28598555
tt0490215,2718192
tt0490215,2718192
tt0490215,2718192
tt0396752,17194635
tt0396752,17194635
tt0396752,17194635
tt3704428,27734577
tt3704428,27734577
tt3704428,27734577
tt0097523,50519886
tt0097523,50519886
tt0097523,50519886
tt0318403,218
tt0318403,218
tt1070874,11667
tt1070874,11667
tt1070874,11667
tt0454945,4728368
tt0454945,4728368
tt0454945,4728368
tt0120647,60270640
tt0120647,60270640
tt0120647,60270640
tt2404311,4452508
tt2404311,4452508
tt2404311,4452508
tt0443649,35235231
tt0443649,35235231
tt0443649,35235231
tt0056172,65044191
tt0056172,65044191
tt0056172,65044191
tt0103855,82352696
tt0103855,82352696
tt0103855,82352696
tt0072890,24374041
tt0072890,24374041
tt0072890,24374041
tt0817177,226274
tt0817177,226274
tt0817177,226274
tt1924396,2286914
tt1924396,2286914
tt1924396,2286914
tt5834426,6465983
tt5834426,6465983
tt5834426,6465983
tt2199571,8488698
tt2199571,8488698
tt2199571,8488698
tt1413492,7551856
tt1413492,7551856
tt1413492,7551856
tt1059786,23352217
tt1059786,23352217
tt1059786,23352217
tt0358273,26894353
tt0358273,26894353
tt0358273,26894353
tt0395169,5471014
tt0395169,5471014
tt0395169,5471014
tt0345950,20858874
tt0345950,20858874
tt0345950,20858874
tt0442933,26539391
tt0442933,26539391
tt0442933,26539391
tt3316948,3214623
tt3316948,3214623
tt3316948,3214623
tt0795461,9461553
tt0795461,9461553
tt0795461,9461553
tt0349205,29062481
tt0349205,29062481
tt0349205,29062481
tt0120102,23022667
tt0120102,23022667
tt0120102,23022667
tt0317198,39065243
tt0317198,39065243
tt0317198,39065243
tt2866360,16597
tt2866360,16597
tt2866360,16597
tt0387808,67157
tt0387808,67157
tt0387808,67157
tt1592873,1285749
tt1592873,1285749
tt4513674,5126262
tt4513674,5126262
tt4513674,5126262
tt3612616,414971
tt3612616,414971
tt3612616,414971
tt7740496,4111536
tt7740496,4111536
tt7740496,4111536
tt0414993,2134724
tt0414993,2134724
tt0414993,2134724
tt0119081,4676069
tt0119081,4676069
tt0119081,4676069
tt0373074,14690263
tt0373074,14690263
tt0373074,14690263
tt1465522,673574
tt1465522,673574
tt1465522,673574
tt0349683,30299747
tt0349683,30299747
tt0349683,30299747
tt1509767,16533110
tt1509767,16533110
tt0093105,29455683
tt0093105,29455683
tt0093105,29455683
tt4244998,11154743
tt4244998,11154743
tt4244998,11154743
tt0122151,49221688
tt0122151,49221688
tt0122151,49221688
tt2400463,41564
tt2400463,41564
tt2400463,41564
tt1657507,8937906
tt1657507,8937906
tt1657507,8937906
tt1137450,3808578
tt1137450,3808578
tt1137450,3808578
tt0104070,29854867
tt0104070,29854867
tt15474916,20762241
tt15474916,20762241
tt15474916,20762241
tt6292852,70774
tt6292852,70774
tt6292852,70774
tt1374992,2677693
tt1374992,2677693
tt1374992,2677693
tt1374992,2677693
tt1374992,2677693
tt1374992,2677693
tt1255953,848521
tt1255953,848521
tt1255953,848521
tt2906216,19359595
tt2906216,19359595
tt1623288,13119461
tt1623288,13119461
tt1623288,13119461
tt0130623,57837258
tt0130623,57837258
tt0130623,57837258
tt1114740,24015981
tt1114740,24015981
tt1114740,24015981
tt1536044,22884000
tt1536044,22884000
tt1536044,22884000
tt0082198,21550967
tt0082198,21550967
tt0082198,21550967
tt8633478,563066
tt8633478,563066
tt8633478,563066
tt4913966,13419725
tt4913966,13419725
tt4913966,13419725
tt10327252,7988167
tt10327252,7988167
tt10327252,7988167
tt0864835,32412302
tt0864835,32412302
tt0864835,32412302
tt0074486,3016375
tt0074486,3016375
tt0074486,3016375
tt0251160,15980956
tt0251160,15980956
tt0251160,15980956
tt0091369,3262603
tt0091369,3262603
tt0091369,3262603
tt0122690,12191957
tt0122690,12191957
tt0122690,12191957
tt0208003,28408576
tt0208003,28408576
tt0208003,28408576
tt0108160,44327490
tt0108160,44327490
tt0108160,44327490
tt0120889,12328712
tt0120889,12328712
tt0120889,12328712
tt0109707,1119033
tt0109707,1119033
tt0109707,1119033
tt0348836,21633718
tt0348836,21633718
tt0348836,21633718
tt2076822,2750223
tt2076822,2750223
tt2076822,2750223
tt0795351,3738541
tt0795351,3738541
tt0795351,3738541
tt0110989,7223976
tt0110989,7223976
tt0110989,7223976
tt0314353,13216322
tt0314353,13216322
tt0314353,13216322
tt1291570,2645740
tt1291570,2645740
tt1291570,2645740
tt0096320,51488079
tt0096320,51488079
tt0096320,51488079
tt0419706,8364892
tt0419706,8364892
tt0419706,8364892
tt1924429,2932599
tt1924429,2932599
tt1924429,2932599
tt9224104,35711709
tt9224104,35711709
tt7958736,5690809
tt7958736,5690809
tt7958736,5690809
tt0213847,2301461
tt0213847,2301461
tt0213847,2301461
tt1758830,10800289
tt1758830,10800289
tt1758830,10800289
tt0463998,5843179
tt0463998,5843179
tt0463998,5843179
tt1714915,917191
tt1714915,917191
tt1714915,917191
tt0494238,8228786
tt0494238,8228786
tt0494238,8228786
tt3181822,6218796
tt3181822,6218796
tt3181822,6218796
tt2494362,55739
tt2494362,55739
tt2494362,55739
tt1379182,14445
tt1379182,14445
tt1379182,14445
tt0102492,12282464
tt0102492,12282464
tt0102492,12282464
tt4680182,347434
tt4680182,347434
tt4680182,347434
tt0313737,31110651
tt0313737,31110651
tt0313737,31110651
tt0762125,13750518
tt0762125,13750518
tt0762125,13750518
tt1859650,8963505
tt1859650,8963505
tt1859650,8963505
tt0245674,10877458
tt0245674,10877458
tt0245674,10877458
tt0364970,9417839
tt0364970,9417839
tt0364970,9417839
tt0808510,14498127
tt0808510,14498127
tt0808510,14498127
tt0338094,27852103
tt0338094,27852103
tt0338094,27852103
tt0046250,12602951
tt0046250,12602951
tt0046250,12602951
tt1321511,627552
tt1321511,627552
tt1321511,627552
tt0463872,17357437
tt8368406,53001
tt8368406,53001
tt8368406,53001
tt8688634,5487370
tt8688634,5487370
tt8688634,5487370
tt0101507,11872444
tt0101507,11872444
tt0101507,11872444
tt14208870,4383985
tt14208870,4383985
tt14208870,4383985
tt0100263,1032313
tt0100263,1032313
tt0100263,1032313
tt0218967,20359479
tt0218967,20359479
tt0218967,20359479
tt1529235,8454862
tt0118928,31196169
tt0118928,31196169
tt0118928,31196169
tt0790686,9455819
tt0790686,9455819
tt0790686,9455819
tt0107144,26026910
tt0107144,26026910
tt0107144,26026910
tt6977338,12210469
tt6977338,12210469
tt10342730,4214220
tt10342730,4214220
tt10342730,4214220
tt0453562,11467331
tt0453562,11467331
tt0453562,11467331
tt0427152,11136708
tt0427152,11136708
tt0427152,11136708
tt4176826,2926214
tt0362478,4367526
tt0362478,4367526
tt0362478,4367526
tt1226229,11606191
tt1226229,11606191
tt1226229,11606191
tt0443536,15342787
tt0443536,15342787
tt0443536,15342787
tt0417148,8650823
tt0417148,8650823
tt0417148,8650823
tt1821549,3289776
tt1821549,3289776
tt1821549,3289776
tt0285531,11566192
tt0285531,11566192
tt0285531,11566192
tt9243804,1959629
tt9243804,1959629
tt9243804,1959629
tt3014866,1722921
tt3014866,1722921
tt3014866,1722921
tt0113118,5202642
tt0113118,5202642
tt0113198,6521493
tt0113198,6521493
tt0113198,6521493
tt0107207,12479468
tt0107207,12479468
tt0107207,12479468
tt1675192,387386
tt1675192,387386
tt1675192,387386
tt0164184,30310097
tt0164184,30310097
tt0164184,30310097
tt1155056,12054299
tt1155056,12054299
tt1155056,12054299
tt0465538,12608556
tt0465538,12608556
tt0465538,12608556
tt0265459,8162553
tt0265459,8162553
tt0758766,19781771
tt0758766,19781771
tt0758766,19781771
tt0469641,22763117
tt0469641,22763117
tt0469641,22763117
tt0929632,6228530
tt0929632,6228530
tt0929632,6228530
tt2974918,27728267
tt2974918,27728267
tt2974918,27728267
tt0390521,4252542
tt0390521,4252542
tt0071360,2519654
tt0071360,2519654
tt0071360,2519654
tt5215952,5839449
tt5215952,5839449
tt5215952,5839449
tt0093389,10458564
tt0093389,10458564
tt0093389,10458564
tt0884732,9465924
tt0884732,9465924
tt0884732,9465924
tt0475394,7742590
tt0475394,7742590
tt0475394,7742590
tt0450188,11697807
tt0450188,11697807
tt0450188,11697807
tt0451094,3427059
tt0451094,3427059
tt0451094,3427059
tt1569923,854602
tt1569923,854602
tt0105112,35685583
tt0105112,35685583
tt0105112,35685583
tt0337741,41253261
tt0337741,41253261
tt0337741,41253261
tt0384793,5370674
tt0384793,5370674
tt0384793,5370674
tt1430612,8481771
tt1430612,8481771
tt1430612,8481771
tt0365830,1869811
tt0365830,1869811
tt0365830,1869811
tt1711425,5800713
tt1711425,5800713
tt1711425,5800713
tt0103919,5167960
tt0103919,5167960
tt0103919,5167960
tt5613484,1041237
tt5613484,1041237
tt5613484,1041237
tt6476140,1594526
tt6476140,1594526
tt6476140,1594526
tt3829920,2953858
tt3829920,2953858
tt3829920,2953858
tt0047296,10046082
tt0047296,10046082
tt0047296,10046082
tt1023114,3024780
tt1023114,3024780
tt1023114,3024780
tt0118887,7856880
tt0118887,7856880
tt0118887,7856880
tt0368008,14302487
tt0368008,14302487
tt0368008,14302487
tt0378109,6639752
tt0378109,6639752
tt0378109,6639752
tt2105044,12287
tt2105044,12287
tt2105044,12287
tt0424774,10366132
tt0424774,10366132
tt0424774,10366132
tt2402157,3871722
tt2402157,3871722
tt2402157,3871722
tt0406816,13246899
tt0406816,13246899
tt0406816,13246899
tt0138524,18325740
tt0138524,18325740
tt0138524,18325740
tt0443701,9059221
tt0443701,9059221
tt0443701,9059221
tt7236034,3778458
tt0800069,5111357
tt0800069,5111357
tt0800069,5111357
tt14846026,1208812
tt14846026,1208812
tt14846026,1208812
tt0373926,23459841
tt0373926,23459841
tt0373926,23459841
tt0094889,40765767
tt0094889,40765767
tt0094889,40765767
tt1186830,5169898
tt1186830,5169898
tt1186830,5169898
tt2837574,1262597
tt2837574,1262597
tt2837574,1262597
tt0052311,2187773
tt0052311,2187773
tt0052311,2187773
tt1865505,101720
tt1865505,101720
tt1865505,101720
tt0086006,45169540
tt0086006,45169540
tt0086006,45169540
tt0088258,1271321
tt0088258,1271321
tt0088258,1271321
tt1837709,3657973
tt1837709,3657973
tt1837709,3657973
tt4400058,2913757
tt0107211,51880325
tt0107211,51880325
tt0107211,51880325
tt0089755,59444077
tt0089755,59444077
tt0089755,59444077
tt0305711,15518092
tt0305711,15518092
tt5825380,1762405
tt5825380,1762405
tt5825380,1762405
tt2368619,1686480
tt2368619,1686480
tt2368619,1686480
tt0186566,21045204
tt0186566,21045204
tt0186566,21045204
tt0799934,3996520
tt0799934,3996520
tt0799934,3996520
tt1440728,8753342
tt1440728,8753342
tt1440728,8753342
tt5121816,420078
tt0120177,15383749
tt0120177,15383749
tt0120177,15383749
tt1174732,3364687
tt1174732,3364687
tt1174732,3364687
tt0089175,6511591
tt0089175,6511591
tt0089175,6511591
tt0120832,17919178
tt0120832,17919178
tt0120832,17919178
tt0064665,34322320
tt1371150,4904973
tt1371150,4904973
tt1371150,4904973
tt0450345,5412570
tt0450345,5412570
tt0907657,2808092
tt0907657,2808092
tt0907657,2808092
tt1273678,8529803
tt1273678,8529803
tt1273678,8529803
tt10944760,518751
tt10944760,518751
tt10944760,518751
tt0391304,6174575
tt0391304,6174575
tt0391304,6174575
tt0436697,17209604
tt0436697,17209604
tt0436697,17209604
tt0206275,20914384
tt0206275,20914384
tt1597522,7508697
tt4595882,961402
tt4595882,961402
tt4595882,961402
tt1666186,10383845
tt1666186,10383845
tt1666186,10383845
tt0120910,9903069
tt0120910,9903069
tt0120910,9903069
tt0087298,8926299
tt0087298,8926299
tt0087298,8926299
tt0088933,22286871
tt0088933,22286871
tt0088933,22286871
tt0462465,918636
tt0462465,918636
tt0462465,918636
tt0086200,17938455
tt0086200,17938455
tt0086200,17938455
tt9173418,2206002
tt9173418,2206002
tt9173418,2206002
tt0116669,10502734
tt0116669,10502734
tt0116669,10502734
tt3960412,1112794
tt3960412,1112794
tt3960412,1112794
tt0119978,8041573
tt0119978,8041573
tt0119978,8041573
tt1440345,1473765
tt1440345,1473765
tt1440345,1473765
tt4103724,1832501
tt4103724,1832501
tt4103724,1832501
tt1411704,22992546
tt1411704,22992546
tt1411704,22992546
tt11003218,403529
tt11003218,403529
tt11003218,403529
tt0929425,4567731
tt0929425,4567731
tt0929425,4567731
tt1661420,2546590
tt1661420,2546590
tt1661420,2546590
tt0141369,22681933
tt0141369,22681933
tt0141369,22681933
tt2091256,14385508
tt2091256,14385508
tt2091256,14385508
tt7549996,4286672
tt7549996,4286672
tt7549996,4286672
tt0256009,1045199
tt0256009,1045199
tt0256009,1045199
tt1840417,1620222
tt1840417,1620222
tt1840417,1620222
tt1838544,2216409
tt1838544,2216409
tt1838544,2216409
tt1838544,2216409
tt1838544,2216409
tt1838544,2216409
tt1838544,2216409
tt1838544,2216409
tt1838544,2216409
tt0097770,5012845
tt0097770,5012845
tt0097770,5012845
tt0113071,23541115
tt0113071,23541115
tt0113071,23541115
tt1931435,2630891
tt1931435,2630891
tt1931435,2630891
tt0271027,10232409
tt0271027,10232409
tt0271027,10232409
tt0283426,20733583
tt0283426,20733583
tt0283426,20733583
tt0119051,7583288
tt0119051,7583288
tt0119051,7583288
tt0377818,15952854
tt0377818,15952854
tt0377818,15952854
tt0206314,5818700
tt0206314,5818700
tt0206314,5818700
tt0206314,5818700
tt0206314,5818700
tt0206314,5818700
tt1179891,13474086
tt1179891,13474086
tt1179891,13474086
tt7985704,3514854
tt7985704,3514854
tt7985704,3514854
tt8242084,1140388
tt8242084,1140388
tt8242084,1140388
tt0089457,4815845
tt0089457,4815845
tt0089457,4815845
tt1649443,583817
tt1649443,583817
tt1649443,583817
tt6398184,21135627
tt6398184,21135627
tt6398184,21135627
tt0804461,2304992
tt0804461,2304992
tt0804461,2304992
tt0120053,20683287
tt0120053,20683287
tt0120053,20683287
tt0068699,9935382
tt0068699,9935382
tt0068699,9935382
tt0119314,32230990
tt0119314,32230990
tt0119314,32230990
tt2326612,127693
tt2326612,127693
tt2326612,127693
tt0073802,21680980
tt0073802,21680980
tt0073802,21680980
tt0416496,2563904
tt0416496,2563904
tt11358390,2454819
tt11358390,2454819
tt11358390,2454819
tt0107076,14436540
tt0107076,14436540
tt0107076,14436540
tt0115685,33210863
tt0115685,33210863
tt0115685,33210863
tt2937696,398296
tt2937696,398296
tt2937696,398296
tt0117318,3555281
tt0117318,3555281
tt0117318,3555281
tt2101473,6805205
tt0043456,2002426
tt0043456,2002426
tt0043456,2002426
tt4383594,6772167
tt4383594,6772167
tt4383594,6772167
tt0398712,5081488
tt0398712,5081488
tt0398712,5081488
tt0411061,4256867
tt0411061,4256867
tt0411061,4256867
tt0414853,16249407
tt0414853,16249407
tt0414853,16249407
tt1437358,1098869
tt1437358,1098869
tt1437358,1098869
tt0775440,132719
tt0775440,132719
tt0775440,132719
tt2140507,1343489
tt2140507,1343489
tt2140507,1343489
tt0137363,6936216
tt0137363,6936216
tt0137363,6936216
tt1600524,8120
tt1600524,8120
tt1600524,8120
tt0106364,1093086
tt0106364,1093086
tt0106364,1093086
tt2935476,3594210
tt2935476,3594210
tt2935476,3594210
tt0102945,36130967
tt0102945,36130967
tt0102945,36130967
tt9198364,1950363
tt9198364,1950363
tt9198364,1950363
tt3385524,2683203
tt3385524,2683203
tt3385524,2683203
tt1213644,1842746
tt1213644,1842746
tt1213644,1842746
tt0760329,14096706
tt0760329,14096706
tt1263670,6111298
tt1263670,6111298
tt1263670,6111298
tt0374546,1331205
tt0374546,1331205
tt0374546,1331205
tt0102587,55418
tt0102587,55418
tt0102587,55418
tt4682788,1963343
tt4682788,1963343
tt4682788,1963343
tt0115734,186554
tt0115734,186554
tt0115734,186554
tt1382725,3267504
tt1382725,3267504
tt1382725,3267504
tt0115857,10791171
tt0115857,10791171
tt0115857,10791171
tt0077745,10749728
tt0077745,10749728
tt0077745,10749728
tt0814022,5549076
tt0814022,5549076
tt0814022,5549076
tt0110074,531067
tt0110074,531067
tt0110074,531067
tt1214962,1761063
tt1214962,1761063
tt1214962,1761063
tt0421994,348700
tt0421994,348700
tt0421994,348700
tt3760922,10616367
tt3760922,10616367
tt3760922,10616367
tt0881891,5254828
tt0881891,5254828
tt0881891,5254828
tt0264935,8864476
tt0264935,8864476
tt1491044,237648
tt1491044,237648
tt1491044,237648
tt7057496,1116135
tt1480295,4813
tt1480295,4813
tt1480295,4813
tt5462326,18945
tt5462326,18945
tt5462326,18945
tt0057413,9852973
tt0057413,9852973
tt0057413,9852973
tt0155975,6398475
tt0155975,6398475
tt0155975,6398475
tt0062229,33257
tt0062229,33257
tt1424432,1026479
tt1424432,1026479
tt1424432,1026479
tt0079833,3174072
tt0079833,3174072
tt0079833,3174072
tt0478566,1519049
tt1924245,1711878
tt1924245,1711878
tt1924245,1711878
tt0082348,10820748
tt0082348,10820748
tt0082348,10820748
tt0098282,10638193
tt0098282,10638193
tt0098282,10638193
tt2567712,6522
tt2567712,6522
tt2567712,6522
tt0115751,4122233
tt0115751,4122233
tt0115751,4122233
tt0366174,10566218
tt0366174,10566218
tt0366174,10566218
tt5074352,36429372
tt5074352,36429372
tt0060390,1731605
tt0060390,1731605
tt6823148,275221
tt6823148,275221
tt6823148,275221
tt0118954,1843113
tt0118954,1843113
tt0118954,1843113
tt0107254,3093975
tt0107254,3093975
tt0107254,3093975
tt9691136,109383
tt9691136,109383
tt9691136,109383
tt1259014,4056003
tt1259014,4056003
tt1259014,4056003
tt4532038,4712239
tt4532038,4712239
tt4532038,4712239
tt2637294,7686627
tt2637294,7686627
tt2637294,7686627
tt0099141,29843633
tt0099141,29843633
tt0099141,29843633
tt0363282,3168351
tt0363282,3168351
tt0363282,3168351
tt0306685,8632627
tt0306685,8632627
tt0306685,8632627
tt0086837,10927954
tt0086837,10927954
tt0086837,10927954
tt1456635,793976
tt1456635,793976
tt1456635,793976
tt4218696,516112
tt4218696,516112
tt4218696,516112
tt1716772,11102083
tt1716772,11102083
tt1716772,11102083
tt0096487,10624950
tt0096487,10624950
tt0096487,10624950
tt8707922,153954
tt8707922,153954
tt8707922,153954
tt0367652,3225019
tt0367652,3225019
tt0367652,3225019
tt0458413,852295
tt0458413,852295
tt0458413,852295
tt0083284,8487615
tt0083284,8487615
tt0083284,8487615
tt0093565,19167821
tt0093565,19167821
tt0093565,19167821
tt0266465,6776372
tt0266465,6776372
tt0266465,6776372
tt1302067,26235452
tt1302067,26235452
tt1302067,26235452
tt0146984,6442449
tt0146984,6442449
tt0146984,6442449
tt2479800,109215
tt2479800,109215
tt2479800,109215
tt9742794,913417
tt9742794,913417
tt9742794,913417
tt0085936,5928502
tt0085936,5928502
tt0814335,4087787
tt0814335,4087787
tt0814335,4087787
tt13841850,1071458
tt13841850,1071458
tt13841850,1071458
tt0098724,5612081
tt0098724,5612081
tt0098724,5612081
tt0120324,2753606
tt0120324,2753606
tt0120324,2753606
tt1130080,5473067
tt1130080,5473067
tt1130080,5473067
tt0361696,2212583
tt0361696,2212583
tt0361696,2212583
tt14114802,384308
tt14114802,384308
tt14114802,384308
tt1626146,133544
tt1626146,133544
tt1626146,133544
tt0104868,10169156
tt0104868,10169156
tt0104868,10169156
tt0116830,8471548
tt0116830,8471548
tt0116830,8471548
tt0314331,38136348
tt0314331,38136348
tt0314331,38136348
tt0213149,71330719
tt0213149,71330719
tt0213149,71330719
tt0499448,54810523
tt0499448,54810523
tt0499448,54810523
tt2397535,586277
tt2397535,586277
tt2397535,586277
tt2406566,11469166
tt2406566,11469166
tt2406566,11469166
tt0119396,6948107
tt0119396,6948107
tt0119396,6948107
tt0087363,41408046
tt0087363,41408046
tt0087363,41408046
tt2386490,57686731
tt2386490,57686731
tt2386490,57686731
tt0055254,284878435
tt0055254,284878435
tt0055254,284878435
tt0146316,43620989
tt0146316,43620989
tt0146316,43620989
tt3281548,23818925
tt3281548,23818925
tt3281548,23818925
tt0083944,36465664
tt0083944,36465664
tt0083944,36465664
tt3079380,27954912
tt3079380,27954912
tt3079380,27954912
tt0120663,27356706
tt0120663,27356706
tt0120663,27356706
tt1210819,31437941
tt1210819,31437941
tt1210819,31437941
tt6443346,37782486
tt6443346,37782486
tt6443346,37782486
tt1645170,21967934
tt1645170,21967934
tt1645170,21967934
tt2788710,1465866
tt2788710,1465866
tt2788710,1465866
tt0109040,20335560
tt0109040,20335560
tt0109040,20335560
tt1051906,15693906
tt1051906,15693906
tt0317740,26901736
tt0317740,26901736
tt0317740,26901736
tt0361862,1220805
tt0361862,1220805
tt0361862,1220805
tt0116996,18168478
tt0116996,18168478
tt0116996,18168478
tt0102057,62124617
tt0102057,62124617
tt0102057,62124617
tt0338751,31802829
tt0338751,31802829
tt0338751,31802829
tt1148204,10208452
tt1148204,10208452
tt1148204,10208452
tt3622592,10142077
tt3622592,10142077
tt3622592,10142077
tt0048280,38146741
tt0048280,38146741
tt0048280,38146741
tt0411477,20947522
tt0411477,20947522
tt0411477,20947522
tt0287978,27376843
tt0287978,27376843
tt0287978,27376843
tt0339291,31114334
tt0339291,31114334
tt0339291,31114334
tt1343727,5025164
tt1343727,5025164
tt1343727,5025164
tt0065421,138244497
tt0065421,138244497
tt0065421,138244497
tt1648190,12986660
tt1648190,12986660
tt1648190,12986660
tt0103874,43259502
tt0103874,43259502
tt0103874,43259502
tt0840361,19856311
tt0840361,19856311
tt0840361,19856311
tt0840361,19856311
tt0840361,19856311
tt0840361,19856311
tt11564570,1275903
tt11564570,1275903
tt11564570,1275903
tt3300542,24101303
tt3300542,24101303
tt3300542,24101303
tt9362722,64217270
tt9362722,64217270
tt9362722,64217270
tt7984734,1990409
tt7984734,1990409
tt7984734,1990409
tt1502407,29098645
tt1502407,29098645
tt1502407,29098645
tt0123755,1570785
tt0123755,1570785
tt0123755,1570785
tt0887883,21380078
tt0887883,21380078
tt0887883,21380078
tt5727208,5498367
tt5727208,5498367
tt5727208,5498367
tt0112870,18449087
tt0112870,18449087
tt0257106,22421855
tt0257106,22421855
tt0257106,22421855
tt0117500,60052450
tt0117500,60052450
tt0117500,60052450
tt0435651,7954899
tt0435651,7954899
tt0435651,7954899
tt1385826,15986339
tt1385826,15986339
tt1385826,15986339
tt1067106,42622429
tt1067106,42622429
tt1067106,42622429
tt0093409,29742315
tt0093409,29742315
tt0093409,29742315
tt4438848,12744423
tt4438848,12744423
tt4438848,12744423
tt7144666,15506829
tt7144666,15506829
tt7144666,15506829
tt0327084,47897009
tt0327084,47897009
tt0327084,47897009
tt7737786,5680216
tt7737786,5680216
tt7737786,5680216
tt0221027,13227624
tt0221027,13227624
tt0221027,13227624
tt0370263,26404695
tt0370263,26404695
tt0370263,26404695
tt0079470,8017626
tt0079470,8017626
tt0079470,8017626
tt0120601,3858561
tt0120601,3858561
tt0120601,3858561
tt0091064,15538899
tt0091064,15538899
tt0091064,15538899
tt0097428,48857372
tt0097428,48857372
tt0097428,48857372
tt1809398,19406116
tt1809398,19406116
tt1809398,19406116
tt0086879,24344452
tt0086879,24344452
tt0086879,24344452
tt15398776,88522258
tt15398776,88522258
tt15398776,88522258
tt0425210,7852718
tt0425210,7852718
tt0092067,1079542
tt0092067,1079542
tt0092067,1079542
tt0088323,5452835
tt0088323,5452835
tt0088323,5452835
tt6155172,127722
tt6155172,127722
tt6155172,127722
tt0938283,41215980
tt0938283,41215980
tt0938283,41215980
tt0363547,15221115
tt0363547,15221115
tt0363547,15221115
tt0212346,34612747
tt0212346,34612747
tt0212346,34612747
tt5323662,3537515
tt5323662,3537515
tt0063522,26985104
tt0063522,26985104
tt0063522,26985104
tt0113189,64977683
tt0113189,64977683
tt0113189,64977683
tt1051904,18765808
tt1051904,18765808
tt1051904,18765808
tt0381707,16831539
tt0381707,16831539
tt0381707,16831539
tt0898367,3620916
tt0898367,3620916
tt0898367,3620916
tt0172493,7894026
tt0172493,7894026
tt0172493,7894026
tt4209788,6637493
tt4209788,6637493
tt4209788,6637493
tt5715874,1227201
tt5715874,1227201
tt5715874,1227201
tt1127180,11898496
tt1127180,11898496
tt1127180,11898496
